Area_SqFt,Bedrooms,Bathrooms,Location,Year_Built,Parking,Floors,Amenities,Price
5811.0,4,3.5,Suburbs,1971.0,Yes,4,Luxury,122357467.84894742
5719.0,3,3.5,Downtown,1956.0,Yes,1,Basic,118989163.15166943
4367.0,6,5.0,Uptown,1982.0,Yes,2,Standard,108799017.5955168
7074.0,6,5.0,Downtown,2005.0,No,3,Basic,157077040.30542013
4537.0,2,1.5,Suburbs,1996.0,Yes,3,Basic,87560999.04650182
3130.0,6,5.0,Uptown,2008.0,Yes,1,Basic,87947874.76305676
2966.0,4,4.0,Suburbs,1989.0,No,1,Standard,77665945.16870406
5498.0,1,1.0,Suburbs,2010.0,No,3,Luxury,106174705.81908114
7742.0,6,5.0,Suburbs,2025.0,Yes,4,Basic,153285692.42224222
4082.0,1,1.0,Suburbs,1999.0,Yes,4,Basic,80835862.07829493
6856.0,2,1.5,Suburbs,2014.0,Yes,3,Basic,120665118.93366559
5270.0,5,5.0,Suburbs,1971.0,Yes,4,Basic,112396017.81554371
7780.0,2,2.0,Suburbs,1951.0,No,2,Standard,127478251.94555281
6672.0,4,4.0,Downtown,1979.0,No,1,Basic,139196796.97388384
2182.0,1,1.0,Suburbs,2001.0,Yes,2,Luxury,62760543.195116565
2855.0,2,1.0,Uptown,2012.0,No,3,Standard,70739152.35124485
3438.0,5,5.0,Suburbs,2003.0,Yes,2,Basic,87776833.21168903
6876.0,6,5.0,Rural,2021.0,Yes,1,Basic,129727655.79594256
7955.0,6,5.0,Rural,1966.0,No,4,Basic,141281616.21929374
7045.0,4,4.5,Uptown,2007.0,No,1,Standard,137729135.47784567
6368.0,1,1.5,Suburbs,1965.0,Yes,4,Standard,110018118.12245876
5307.0,3,4.0,Waterfront,1965.0,Yes,3,Standard,129355251.28109944
912.0,3,2.5,Uptown,1971.0,Yes,4,Standard,49496533.06664856
4607.0,3,3.0,Downtown,1987.0,Yes,4,Basic,105318381.991849
5551.0,5,5.0,Suburbs,2002.0,Yes,2,Basic,116276938.96507308
5855.0,1,1.0,Suburbs,2018.0,Yes,4,Basic,106924255.52242991
1203.0,2,2.0,Suburbs,1963.0,No,4,Basic,39895210.14522168
4226.0,4,4.5,Rural,1961.0,Yes,2,Basic,82684880.48029196
4347.0,6,5.0,Suburbs,1987.0,Yes,3,Basic,102587898.50768462
4884.0,5,5.0,Rural,1957.0,No,2,Basic,92474305.36165027
6454.0,1,1.0,Uptown,1997.0,Yes,1,Basic,112217716.27501132
7459.0,4,4.0,Downtown,2000.0,Yes,3,Basic,157712062.68389824
1442.0,3,2.5,Rural,1988.0,No,3,Basic,43819951.12557781
4358.0,2,2.5,Suburbs,2004.0,Yes,3,Basic,87334467.30577521
6364.0,5,5.0,Uptown,1965.0,No,3,Standard,130522596.85809436
4725.0,5,5.0,Downtown,1952.0,Yes,4,Basic,113737132.26056182
4196.0,2,2.0,Downtown,1986.0,No,4,Standard,92862091.45198265
4959.0,6,5.0,Suburbs,1993.0,Yes,2,Standard,113179258.05533023
2067.0,1,1.0,Downtown,1986.0,Yes,3,Standard,60056620.57067679
3915.0,5,4.0,Suburbs,1960.0,Yes,2,Luxury,94316431.69032328
3921.0,1,1.0,Rural,2011.0,Yes,3,Standard,79264046.26505794
3716.0,5,5.0,Suburbs,1961.0,No,2,Basic,85337966.77233873
2073.0,3,3.0,Suburbs,1979.0,Yes,2,Luxury,70461330.73177135
3230.0,4,4.0,Downtown,1955.0,Yes,3,Standard,86140738.55731337
2310.0,3,2.5,Uptown,1973.0,Yes,4,Standard,70247616.31321235
2144.0,6,5.0,Rural,1953.0,Yes,3,Basic,63167704.93199591
4572.0,1,1.0,Rural,2015.0,Yes,2,Luxury,88999886.80747248
2459.0,3,3.0,Suburbs,2015.0,Yes,4,Basic,69804778.64011239
1935.0,4,4.0,Suburbs,1984.0,No,4,Standard,68150668.5048053
5199.0,3,3.0,Downtown,1994.0,Yes,3,Basic,114521713.2679992
2600.0,1,2.0,Suburbs,1974.0,Yes,3,Luxury,70407143.10311466
2761.0,1,1.0,Downtown,1988.0,Yes,4,Standard,72751241.48361468
3971.0,6,5.0,Downtown,1974.0,No,4,Luxury,112937925.28303951
3701.0,5,5.0,Rural,1966.0,Yes,4,Basic,83015055.31393313
6735.0,6,5.0,Uptown,2012.0,No,4,Standard,143131774.51820248
7797.0,5,5.0,Downtown,1963.0,No,1,Standard,163812901.47718856
4614.0,5,4.5,Suburbs,2000.0,Yes,4,Standard,106428847.02313602
5341.0,1,1.0,Rural,2004.0,Yes,1,Standard,89624363.43106551
2868.0,2,2.0,Rural,1960.0,Yes,1,Basic,55893465.50333956
3767.0,1,1.0,Suburbs,2008.0,Yes,3,Luxury,85386999.6649567
4155.0,2,1.5,Suburbs,1970.0,Yes,3,Standard,82469470.37887657
3641.0,2,2.0,Suburbs,1968.0,Yes,1,Standard,75392396.25938433
2438.0,6,5.0,Downtown,1968.0,No,2,Standard,84395164.58749375
4007.0,3,3.5,Suburbs,1956.0,Yes,1,Standard,85058302.34158176
1698.0,2,2.0,Downtown,1950.0,Yes,3,Basic,56094235.7748279
3159.0,2,2.5,Uptown,1957.0,Yes,3,Basic,74928303.21521944
2843.0,1,1.5,Waterfront,2018.0,No,4,Basic,83102051.56367657
2711.0,2,2.0,Uptown,2016.0,No,1,Standard,70506907.40142158
6876.0,3,3.0,Suburbs,1993.0,Yes,2,Basic,124696169.61865589
6199.0,1,1.0,Suburbs,1955.0,No,4,Luxury,110296782.99102056
3616.0,5,5.0,Suburbs,1972.0,Yes,2,Standard,90581685.02474919
4003.0,2,2.0,Rural,1973.0,Yes,3,Standard,75882709.52463257
4304.0,2,2.0,Suburbs,1985.0,Yes,3,Standard,87325744.25326186
7282.0,1,1.5,Waterfront,1973.0,Yes,3,Standard,152179679.05508047
4021.0,4,3.5,Suburbs,1959.0,Yes,3,Basic,86110406.41751927
6873.0,3,2.5,Rural,1981.0,Yes,2,Standard,116225220.93574163
5808.0,3,2.5,Downtown,1956.0,Yes,2,Basic,115480758.21574563
5387.0,4,3.5,Uptown,1954.0,Yes,3,Standard,112255429.42375153
5433.0,5,5.0,Suburbs,1967.0,Yes,1,Basic,109394213.55344653
7617.0,5,4.5,Rural,1962.0,No,4,Basic,135005807.83088958
1928.0,5,4.0,Suburbs,,Yes,4,Standard,73097134.81677419
4209.0,1,2.0,Suburbs,2020.0,Yes,2,Standard,88460674.53304805
7851.0,5,4.5,Uptown,2020.0,Yes,1,Standard,155433925.3159378
1796.0,3,3.5,Rural,2017.0,No,3,Basic,53986893.88367012
3233.0,2,2.5,Suburbs,1964.0,No,1,Basic,66403113.741053924
4209.0,1,1.0,Uptown,1965.0,Yes,4,Standard,84379736.67284542
4175.0,1,1.0,Downtown,1995.0,No,3,Standard,86729850.0862279
785.0,4,4.0,Waterfront,1997.0,Yes,2,Standard,71977500.14529555
6594.0,1,1.0,Suburbs,2021.0,Yes,2,Standard,116548043.59749518
6301.0,3,3.5,Suburbs,1997.0,Yes,1,Standard,118084158.80124994
5505.0,5,5.0,Uptown,1991.0,Yes,1,Standard,120205540.77420875
3282.0,5,4.0,Rural,2020.0,Yes,1,Basic,80349461.66164953
7569.0,2,1.0,Downtown,2001.0,No,1,Standard,146302497.13212538
4275.0,2,2.5,Suburbs,1981.0,Yes,3,Luxury,97157450.8441079
5415.0,2,2.0,Downtown,1965.0,No,3,Basic,110085521.28645289
7224.0,2,2.5,Suburbs,2013.0,Yes,2,Basic,127531433.77203338
857.0,4,4.5,Suburbs,1958.0,Yes,3,Basic,45811946.74501082
5417.0,2,2.5,Rural,1967.0,No,2,Basic,89996714.92738834
5577.0,3,2.5,Suburbs,1953.0,Yes,3,Basic,102042688.03537565
1363.0,1,1.0,Suburbs,,No,3,Luxury,50446957.98350005
1843.0,4,4.5,Suburbs,1989.0,Yes,3,Basic,66501310.9877018
7951.0,2,2.0,Suburbs,1951.0,Yes,2,Basic,125896887.58492106
2085.0,1,2.0,Rural,2007.0,No,3,Standard,51753960.860906154
2378.0,1,1.0,Downtown,1991.0,Yes,3,Basic,62609751.727815226
2493.0,4,3.5,Downtown,2017.0,No,4,Standard,84593759.91492215
1816.0,3,3.0,Downtown,1996.0,No,1,Luxury,72398099.27947445
4812.0,6,5.0,Suburbs,2010.0,No,4,Standard,117287019.85271148
5476.0,2,3.0,Suburbs,1981.0,No,3,Luxury,112861671.61852789
2797.0,5,5.0,Downtown,2011.0,Yes,3,Standard,92879386.86927462
4529.0,3,2.5,Suburbs,2017.0,No,3,Standard,97453557.40050009
661.0,3,2.5,Rural,1975.0,Yes,4,Basic,35405956.49481886
1418.0,1,2.0,Rural,1987.0,No,3,Standard,40017480.268236116
2338.0,1,1.0,Rural,1977.0,Yes,4,Basic,47973203.03874551
7590.0,3,2.5,Uptown,2023.0,Yes,1,Luxury,145678760.46177256
1451.0,2,2.0,Rural,1983.0,Yes,2,Standard,44783407.437481515
2730.0,6,5.0,Suburbs,1987.0,Yes,3,Standard,84848273.60495037
4238.0,3,2.5,Uptown,1962.0,Yes,4,Luxury,99205167.47779265
6471.0,3,3.0,Rural,1966.0,Yes,3,Standard,113917007.0805688
3926.0,6,5.0,Suburbs,1988.0,Yes,3,Standard,99824254.3141816
3143.0,1,1.0,Uptown,1960.0,Yes,3,Basic,65591705.52726133
3986.0,2,1.5,Downtown,1962.0,Yes,3,Basic,82657410.28822127
5983.0,4,5.0,Downtown,1983.0,Yes,3,Basic,133447680.77734374
7237.0,3,4.0,Downtown,1974.0,Yes,1,Standard,147124091.95062044
4036.0,4,4.0,Rural,2018.0,No,1,Standard,88127321.01058128
7154.0,2,2.0,Uptown,2022.0,Yes,3,Luxury,141528612.44308606
4930.0,4,4.0,Suburbs,1969.0,No,3,Standard,102325725.84117523
3536.0,1,1.0,Downtown,2000.0,Yes,2,Standard,79559828.36445005
4830.0,1,1.0,Uptown,1993.0,No,4,Luxury,100126226.6049652
1625.0,6,5.0,Rural,1966.0,Yes,3,Standard,61682603.98163313
3856.0,6,5.0,Uptown,1992.0,No,4,Standard,103899388.54014635
2296.0,2,2.0,Suburbs,2003.0,Yes,2,Standard,63485178.29621886
6075.0,3,3.0,Suburbs,2004.0,No,2,Basic,112782116.20341079
4084.0,2,1.5,Suburbs,1979.0,Yes,2,Basic,78056256.74723695
913.0,2,2.0,Suburbs,2017.0,Yes,2,Luxury,51632678.09564405
7343.0,2,3.0,Downtown,1997.0,No,1,Standard,149813323.0153439
4219.0,3,2.5,Rural,1963.0,Yes,4,Luxury,88423268.78525582
5632.0,5,5.0,Downtown,1975.0,No,2,Luxury,136429803.99752507
3099.0,4,4.5,Uptown,1996.0,No,3,Standard,84242591.50731249
2285.0,6,5.0,Suburbs,2015.0,Yes,2,Basic,77377665.33348562
5738.0,1,1.0,Downtown,2015.0,No,1,Luxury,120856166.29598825
5975.0,5,5.0,Waterfront,1972.0,Yes,4,Standard,152044733.52232146
7006.0,1,1.0,Waterfront,1960.0,Yes,4,Basic,146221112.1716569
3638.0,6,5.0,Suburbs,1991.0,Yes,1,Standard,97084462.32795793
4579.0,4,4.5,Suburbs,2016.0,Yes,3,Basic,103771043.16398203
5996.0,4,5.0,Suburbs,2018.0,Yes,1,Standard,122778930.69829933
3179.0,5,5.0,Downtown,2024.0,Yes,4,Standard,103840980.1026439
6395.0,1,1.0,Uptown,2003.0,No,1,Standard,114616563.8377825
6705.0,6,5.0,Downtown,1959.0,No,2,Standard,148114863.506194
7404.0,3,2.5,Rural,1960.0,Yes,1,Standard,121765453.23904559
4890.0,6,5.0,Suburbs,2005.0,Yes,4,Standard,116954894.72361042
2125.0,4,3.5,Suburbs,1999.0,No,4,Standard,69300361.3593298
7601.0,1,2.0,Downtown,1993.0,Yes,4,Standard,153361930.63958836
4844.0,3,2.5,Suburbs,2022.0,Yes,1,Luxury,105929664.53133999
5950.0,5,4.5,Uptown,1964.0,Yes,4,Basic,123203828.47566968
1228.0,2,3.0,Downtown,2001.0,Yes,4,Basic,59582435.86654848
4999.0,6,5.0,Suburbs,1975.0,Yes,2,Standard,113213055.94034156
1159.0,2,3.0,Suburbs,2004.0,No,1,Basic,42606442.06550636
3766.0,4,4.5,Uptown,2000.0,No,1,Standard,92270530.47722577
6718.0,3,3.0,Suburbs,1970.0,No,2,Basic,117083817.5503043
6359.0,5,5.0,Waterfront,1950.0,No,4,Luxury,172451167.7371687
753.0,2,2.0,Suburbs,1974.0,No,2,Standard,34983854.464814074
1511.0,5,5.0,Uptown,1952.0,No,1,Luxury,67899594.17825045
7133.0,1,1.5,Suburbs,1992.0,Yes,3,Basic,119863443.75150886
6519.0,2,1.0,Rural,1977.0,No,3,Standard,106669367.94788083
4974.0,4,3.0,Rural,1961.0,No,4,Luxury,100906134.6584701
7994.0,2,2.5,Rural,2001.0,No,3,Standard,130660190.72020757
2399.0,4,4.0,Rural,1978.0,Yes,2,Standard,63225289.40298763
6012.0,3,3.0,Suburbs,1985.0,Yes,3,Standard,116018316.18566632
5099.0,1,1.0,Downtown,,Yes,2,Standard,108018574.48287594
4181.0,6,5.0,Uptown,1962.0,No,2,Basic,98129993.20921293
982.0,2,2.0,Uptown,1963.0,Yes,1,Standard,41480026.121574104
6507.0,1,1.0,Rural,2003.0,Yes,3,Basic,103062229.77243724
3810.0,6,5.0,Downtown,2002.0,Yes,3,Standard,106924329.48649186
2863.0,6,5.0,Uptown,2011.0,Yes,4,Basic,92948064.6068293
4700.0,4,4.0,Uptown,1967.0,No,2,Basic,96267066.61539394
1804.0,4,3.5,Uptown,1964.0,No,3,Standard,63084787.66385556
2481.0,6,5.0,Suburbs,1979.0,Yes,1,Basic,72468990.67844518
1909.0,2,2.0,Rural,1952.0,Yes,2,Standard,44830795.73768244
3225.0,1,1.5,Suburbs,2013.0,No,1,Luxury,78132526.34707193
5295.0,1,2.0,Uptown,2026.0,Yes,3,Standard,107427501.12634128
4821.0,1,2.0,Suburbs,2002.0,Yes,2,Standard,95650792.63254753
2300.0,3,3.0,Uptown,1968.0,Yes,3,Standard,68488362.33170113
3194.0,2,2.0,Downtown,2017.0,No,3,Basic,79945711.36901924
4903.0,1,1.0,Uptown,,Yes,1,Standard,93469235.6174525
7116.0,6,5.0,Downtown,2011.0,No,3,Luxury,169148987.6175291
5220.0,3,3.5,Downtown,1982.0,Yes,1,Basic,110413318.59014091
3953.0,6,5.0,Suburbs,1957.0,Yes,4,Standard,98956840.02293378
5579.0,1,1.0,Downtown,1999.0,Yes,1,Standard,112454044.656229
2622.0,1,1.0,Downtown,2012.0,Yes,4,Standard,75448130.35203214
1293.0,5,5.0,Downtown,1953.0,Yes,2,Basic,62588524.49676741
2208.0,3,2.5,Suburbs,1954.0,Yes,3,Standard,60117898.576299965
766.0,1,1.0,Suburbs,1956.0,No,3,Standard,31025315.836865395
6874.0,4,3.5,Suburbs,1956.0,Yes,4,Standard,127573225.81987499
7395.0,5,4.0,Uptown,1985.0,Yes,3,Standard,146089729.60506412
1326.0,4,4.0,Suburbs,1955.0,No,4,Standard,53432249.79213663
7812.0,6,5.0,Downtown,1965.0,No,2,Standard,169169820.96811578
7636.0,2,2.0,Rural,1960.0,Yes,2,Standard,123942654.70284706
726.0,2,2.5,Rural,1957.0,Yes,2,Standard,30272103.73956699
4400.0,5,4.0,Uptown,2020.0,Yes,3,Luxury,115719433.14160532
6904.0,4,4.0,Suburbs,2002.0,Yes,2,Standard,132678887.81441016
2174.0,2,1.0,Rural,1960.0,Yes,1,Basic,39467375.01424241
2753.0,6,5.0,Waterfront,1974.0,Yes,2,Basic,98727564.63886073
1765.0,3,3.5,Uptown,2023.0,Yes,4,Standard,71338990.05174042
2321.0,1,1.0,Suburbs,1993.0,No,2,Standard,57197717.362680465
4865.0,5,5.0,Suburbs,1989.0,No,2,Basic,104967008.73094395
2227.0,3,4.0,Uptown,1985.0,Yes,2,Standard,70351245.01159182
6871.0,6,5.0,Suburbs,2015.0,Yes,4,Standard,143578177.1494635
3414.0,3,3.0,Suburbs,1966.0,No,1,Basic,69893331.06702429
3871.0,1,1.5,Uptown,1952.0,Yes,4,Basic,78142684.95561215
4397.0,4,4.0,Rural,1956.0,Yes,3,Basic,87147627.96823445
1607.0,5,5.0,Waterfront,1968.0,No,4,Basic,81340057.20345536
1171.0,4,4.0,Uptown,2003.0,Yes,1,Standard,58482602.2109226
2884.0,5,5.0,Suburbs,,Yes,1,Standard,79201709.9613155
4131.0,2,2.5,Downtown,1996.0,No,2,,92961992.69998603
7368.0,4,4.5,Downtown,1993.0,No,1,Standard,155345717.24893636
4476.0,5,5.0,Uptown,2001.0,No,2,Standard,107171511.54265109
4232.0,1,1.0,Uptown,2016.0,Yes,2,Luxury,92283665.29768051
3759.0,5,4.5,Downtown,1959.0,Yes,3,Luxury,105299504.84411722
2131.0,6,5.0,Downtown,1976.0,Yes,4,Basic,82192120.98746997
859.0,2,1.5,Downtown,2000.0,No,1,Standard,46799560.30619621
7096.0,2,2.0,Downtown,2006.0,Yes,2,Standard,144142320.67421934
4065.0,1,1.0,Downtown,2012.0,No,2,Standard,87278761.47000375
5219.0,1,1.5,Downtown,1976.0,Yes,1,Basic,99798251.51347174
7693.0,5,5.0,Downtown,1958.0,No,4,Standard,164765912.17733234
2404.0,4,4.5,Rural,1985.0,No,3,Standard,67992245.11784653
1292.0,3,3.0,Suburbs,1951.0,Yes,4,Basic,48546332.133272976
4312.0,5,4.0,Uptown,1986.0,Yes,1,Basic,100663145.85495567
3001.0,6,5.0,Rural,1975.0,No,3,Standard,76354420.26320186
4368.0,1,1.0,Suburbs,1961.0,Yes,2,Basic,77844525.95440659
6046.0,6,5.0,Downtown,1983.0,Yes,3,Standard,143819832.95360395
4132.0,2,1.5,Downtown,2015.0,No,2,Basic,90483383.1183319
3132.0,3,3.0,Suburbs,1952.0,No,3,Basic,65441823.13048378
7629.0,1,1.0,Downtown,2001.0,Yes,1,Standard,146890363.10820046
5598.0,1,1.0,Suburbs,2022.0,Yes,4,Standard,106544126.18095678
3097.0,1,1.0,Uptown,1964.0,Yes,1,Basic,64287444.09399256
5986.0,5,5.0,Waterfront,2017.0,Yes,1,Standard,154193826.90927935
7387.0,6,5.0,Suburbs,1992.0,Yes,3,Standard,148527170.021644
5121.0,6,5.0,Waterfront,1954.0,Yes,1,Standard,131289817.2217226
5169.0,4,3.5,Uptown,1950.0,No,2,Basic,104097179.13035497
3357.0,2,2.0,Rural,1953.0,Yes,1,Standard,65302483.66692875
3459.0,2,2.5,Waterfront,1995.0,Yes,2,Standard,97947304.51711825
736.0,5,5.0,Suburbs,1986.0,Yes,4,Standard,55035467.82693535
1516.0,2,2.0,Downtown,2024.0,Yes,2,Basic,60984720.2265559
7038.0,6,5.0,Downtown,1996.0,Yes,4,Basic,158095112.52909723
4262.0,4,4.0,Waterfront,2007.0,Yes,4,Standard,122028329.42670429
2475.0,4,4.0,Downtown,2025.0,Yes,3,Basic,83012305.10726959
5410.0,3,3.0,Uptown,1959.0,Yes,1,Standard,104811243.56397101
2688.0,6,5.0,Suburbs,1997.0,No,3,Standard,82681873.25396976
1747.0,3,3.5,Rural,1983.0,No,1,Basic,46885978.77572206
4328.0,2,2.5,Waterfront,1978.0,Yes,3,Standard,109898460.94503121
5627.0,3,4.0,Suburbs,1952.0,Yes,3,Luxury,118158088.39093538
6499.0,5,5.0,Downtown,1953.0,No,3,Basic,139474998.18002924
6323.0,2,2.5,Downtown,1994.0,No,4,Basic,129902863.18374969
7422.0,3,4.0,Uptown,2021.0,Yes,1,Basic,140569477.92229405
5733.0,5,5.0,Suburbs,2019.0,No,2,Standard,123915148.05076215
6006.0,4,3.5,Suburbs,2016.0,Yes,3,Standard,123113320.82731025
1858.0,6,5.0,Downtown,1976.0,Yes,3,Basic,74391908.09461127
3252.0,4,3.5,Suburbs,1981.0,Yes,2,Luxury,89389003.32700968
643.0,1,1.0,Suburbs,2024.0,No,3,Luxury,44668285.56396018
895.0,4,4.0,Waterfront,1983.0,Yes,3,Standard,70990456.67246425
3269.0,1,1.0,Waterfront,1982.0,No,1,Standard,80401181.85685833
1159.0,6,5.0,Downtown,1981.0,Yes,4,Standard,71985681.59127821
5292.0,6,5.0,Downtown,1952.0,Yes,2,Basic,118945696.17090157
7924.0,1,1.0,Uptown,1966.0,Yes,2,Standard,129829878.09816211
2401.0,2,2.5,Uptown,1951.0,Yes,2,Standard,61313971.02397848
4420.0,5,5.0,Downtown,2024.0,Yes,1,Basic,113100650.94975911
3041.0,1,1.0,Downtown,1951.0,Yes,3,Standard,73016810.99011597
3867.0,3,2.5,Downtown,2001.0,No,3,Luxury,101779111.19442773
4589.0,2,1.0,Suburbs,1976.0,Yes,4,Basic,87527430.59449671
4196.0,3,2.5,Suburbs,1967.0,Yes,4,Standard,88908487.38798538
3932.0,1,1.0,Suburbs,2001.0,Yes,3,Standard,81966199.86936411
7892.0,4,4.0,Suburbs,2007.0,Yes,3,Standard,148035616.99720514
4677.0,5,5.0,Rural,1996.0,Yes,1,Basic,97858906.10893452
5566.0,3,3.0,Suburbs,2005.0,No,4,Standard,114426421.21928154
3854.0,2,1.5,Downtown,1960.0,No,1,Standard,78520411.94114678
697.0,6,5.0,Downtown,1999.0,No,4,Basic,62805690.89406195
5552.0,2,2.0,Suburbs,1988.0,Yes,1,Basic,99299967.63567284
554.0,2,2.0,Uptown,2000.0,Yes,2,Standard,44000506.87739625
4417.0,3,3.0,Downtown,2021.0,Yes,1,Basic,101625767.43572852
,2,2.5,Rural,1959.0,Yes,3,Standard,31250555.6222553
4235.0,5,5.0,Downtown,1977.0,Yes,1,Luxury,113390606.7433823
5997.0,6,5.0,Waterfront,1956.0,Yes,3,Standard,149688658.99331382
605.0,5,5.0,Suburbs,2016.0,Yes,3,Standard,61047896.77312976
5592.0,4,4.5,Suburbs,1987.0,Yes,2,Basic,111360995.14691764
2215.0,1,1.0,Uptown,1987.0,Yes,3,Basic,58292280.34332
4123.0,1,1.5,Suburbs,2011.0,Yes,4,Standard,85258940.12795283
5113.0,1,1.0,Suburbs,1968.0,Yes,3,Standard,90645943.15972222
1540.0,5,5.0,Downtown,1986.0,Yes,1,Standard,69837019.99699149
3419.0,3,2.5,Downtown,1952.0,Yes,4,Standard,81767540.80991286
6547.0,6,5.0,Suburbs,1971.0,Yes,3,Standard,133252891.77637354
6092.0,1,1.0,Suburbs,2008.0,Yes,2,Luxury,115809680.84206197
5098.0,5,4.5,Waterfront,2007.0,No,2,Luxury,153430306.41700518
3244.0,1,1.5,Rural,1995.0,Yes,4,Standard,68035417.70548163
3945.0,6,5.0,Downtown,2000.0,Yes,3,Standard,110413708.56656122
6846.0,1,1.0,Rural,1978.0,Yes,4,Standard,110255261.09508513
4157.0,4,5.0,Uptown,1956.0,Yes,3,Luxury,105533821.81593788
5395.0,5,5.0,Uptown,2017.0,No,3,Basic,120381421.57491954
4069.0,5,5.0,Uptown,1958.0,No,1,Luxury,101475978.04251416
6968.0,1,1.0,Waterfront,1980.0,Yes,2,Standard,145123818.5315066
1997.0,3,2.0,Downtown,1975.0,No,1,Standard,61282875.351219036
3513.0,6,5.0,Suburbs,1973.0,Yes,3,Standard,93441863.76187089
1422.0,6,5.0,Uptown,1972.0,No,4,Basic,66619211.23027366
4224.0,4,5.0,Suburbs,1995.0,Yes,4,Standard,104976339.72039494
1443.0,5,5.0,Waterfront,1961.0,No,3,Basic,77746294.21819343
5063.0,4,4.5,Rural,1976.0,Yes,4,Standard,105040086.36884896
6417.0,5,5.0,Rural,2008.0,No,3,Standard,126642173.92137781
3572.0,3,3.5,Suburbs,1990.0,No,3,Luxury,91177574.23336434
841.0,5,4.5,Rural,1997.0,Yes,1,Basic,45933349.30391208
6729.0,4,4.0,Waterfront,1950.0,Yes,3,Standard,153676745.7718135
7820.0,6,5.0,Uptown,1990.0,No,1,Basic,147938086.0316788
1743.0,4,3.0,Rural,1983.0,No,4,Standard,54614718.0370671
3349.0,2,2.5,Rural,2018.0,Yes,2,Basic,73422921.95863427
3972.0,3,3.0,Downtown,1962.0,No,4,Standard,92502489.71730135
1095.0,2,2.0,Suburbs,1977.0,Yes,2,Standard,43010155.85580476
2824.0,6,5.0,Uptown,2022.0,Yes,4,Basic,93360755.95621693
1014.0,1,1.0,Suburbs,1982.0,Yes,1,Standard,36211612.287649
4952.0,3,3.5,Suburbs,2019.0,Yes,1,Basic,101713655.72660872
5939.0,1,1.5,Suburbs,1990.0,Yes,1,Luxury,109155001.6576567
3884.0,5,5.0,Suburbs,1952.0,Yes,4,Basic,92515944.25230025
6449.0,1,1.0,Suburbs,1979.0,Yes,3,Standard,107535080.18832074
2354.0,1,1.0,Uptown,1987.0,Yes,2,Basic,57698144.16866251
2102.0,4,4.5,Uptown,1983.0,Yes,1,Standard,71972083.37949759
5962.0,2,1.5,Downtown,1950.0,Yes,1,Luxury,124545623.76169956
3702.0,1,1.0,Uptown,2000.0,Yes,3,Luxury,85202309.71668297
3134.0,4,3.0,Suburbs,2021.0,Yes,1,Basic,80205576.8105948
2826.0,4,5.0,Suburbs,2009.0,Yes,1,Standard,81217619.56513008
5241.0,2,2.0,Suburbs,1966.0,Yes,2,Basic,92951369.50743778
2128.0,6,5.0,Suburbs,1955.0,Yes,1,Luxury,76389731.2208032
6907.0,1,1.5,Rural,2014.0,No,4,Standard,112767611.73646468
5052.0,5,5.0,Downtown,1964.0,Yes,4,Standard,126006007.67582068
5789.0,3,2.5,Rural,2017.0,Yes,2,Standard,108247170.10512623
3920.0,1,1.5,Rural,1973.0,Yes,4,Basic,70049715.94047078
2355.0,2,2.0,Suburbs,1962.0,Yes,2,Standard,59638126.31219331
3814.0,2,2.5,Uptown,2001.0,No,1,Standard,83444464.94132651
2400.0,5,5.0,Rural,1983.0,Yes,3,Luxury,77730294.91859424
4846.0,4,4.0,Downtown,1966.0,Yes,3,Standard,112940253.58600578
2890.0,2,3.0,Uptown,2004.0,No,3,Basic,73268597.09566951
3331.0,4,4.5,Waterfront,1984.0,Yes,3,Standard,103842784.5243009
2468.0,5,4.5,Uptown,1965.0,No,1,Basic,69831954.10988902
2948.0,3,4.0,Suburbs,2005.0,No,4,Luxury,88280309.33034411
6091.0,2,2.0,Suburbs,1956.0,Yes,4,Luxury,113456154.55690318
6552.0,5,5.0,Suburbs,1951.0,Yes,2,Luxury,132841182.0962563
5689.0,1,1.0,Waterfront,1996.0,Yes,3,Basic,125371019.17355454
1395.0,3,3.5,Suburbs,2012.0,Yes,2,Standard,56213976.74579914
1824.0,5,4.5,Rural,1991.0,No,3,Basic,58083413.57034848
5121.0,2,2.5,Uptown,2026.0,Yes,1,Basic,101822318.94529277
776.0,2,1.5,Rural,2023.0,Yes,4,Basic,37122819.06124708
3775.0,1,1.0,Uptown,2017.0,Yes,2,Standard,83056652.06107695
564.0,2,1.5,Uptown,2015.0,Yes,2,Standard,44775638.717106625
6333.0,5,4.5,Suburbs,1967.0,No,2,Basic,119253222.23817171
1889.0,4,3.5,Suburbs,1994.0,No,4,Basic,60441669.82371391
7980.0,1,1.0,Uptown,2018.0,Yes,2,Luxury,144371171.59352314
7369.0,4,4.0,Suburbs,1970.0,No,3,,131461966.6760371
4526.0,6,5.0,Rural,1974.0,Yes,1,Basic,93100138.25165063
6932.0,6,5.0,Uptown,2022.0,Yes,4,Basic,148662678.09159538
4785.0,3,3.0,Uptown,1983.0,Yes,4,Basic,100126394.45511034
7820.0,3,4.0,Waterfront,1959.0,No,3,,165885154.78042993
7040.0,1,2.0,Suburbs,1966.0,Yes,2,Standard,117906879.10526755
2257.0,4,3.0,Rural,1966.0,Yes,2,Basic,55003534.564028084
7098.0,2,2.0,Rural,1952.0,No,1,Basic,104990489.00385238
6395.0,4,3.5,Rural,2021.0,Yes,4,Standard,124857216.70871174
